iteration,cm,cm_ratings,reputations,rating_scores,accuracies
11,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 4. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 1. 2. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 16.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  4.  0.  0.]
 [ 0.  0.  0.  4.  0.  0.  0.  4.  8.  8.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, -0.04, 0.0, 0.46, 0.0, 0.46, 0.2, -0.07]","[0, 0, 0, -4, 0, -4, 0, -4, 4, -8]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.3333, 0.0]"
12,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 4. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 1. 2. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 16.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  8.  0.  0.]
 [ 0.  0.  0.  4.  0.  0.  0.  4.  8.  8.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, -0.03, 0.0, 0.47, 0.0, 0.47, 0.2, -0.07]","[0, 0, 0, -4, 0, -4, 0, -4, 4, -8]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.3333, 0.0]"
13,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 1. 2. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 20.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  8.  0.  0.]
 [ 0.  0.  0.  4.  0.  0.  0.  4.  8.  8.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, -0.03, 0.0, 0.47, 0.0, 0.47, 0.2, -0.06]","[0, 0, 0, -4, 0, -4, 0, -4, 4, -8]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.3333, 0.0]"
14,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
 [0. 0. 0. 1. 0. 0. 1. 1. 2. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 20.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  8.  0.  0.]
 [ 0.  0.  0.  4.  0.  0.  4.  4.  8.  8.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, -0.03, 0.0, 0.47, -0.03, 0.47, 0.17, -0.06]","[0, 0, 0, -4, 0, -4, -4, -4, 4, -8]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.2857, 0.0]"
15,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0. 0. 0. 2. 0. 0.]
 [0. 0. 0. 1. 0. 0. 1. 1. 2. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 20.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  4.  0.  0.  0.  0.  8.  0.  0.]
 [ 0.  0.  0.  4.  0.  0.  4.  4.  8.  8.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, -0.03, -0.03, 0.0, 0.47, -0.03, 0.31, 0.17, -0.05]","[0, 0, -4, -4, 0, -4, -4, -4, 4, -8]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.6667, 0.2857, 0.0]"
16,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0. 0. 0. 2. 0. 1.]
 [0. 0. 0. 1. 0. 0. 1. 1. 2. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 20.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  4.  0.  0.  0.  0.  8.  0.  4.]
 [ 0.  0.  0.  4.  0.  0.  4.  4.  8.  8.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, -0.03, -0.03, 0.0, 0.47, -0.03, 0.23, 0.17, -0.07]","[0, 0, -4, -4, 0, -4, -4, -4, 4, -12]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.5, 0.2857, 0.0]"
17,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
 [0. 0. 1. 0. 0. 0. 0. 2. 0. 1.]
 [0. 0. 0. 1. 0. 0. 1. 1. 2. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 20.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  4.  0.]
 [ 0.  0.  4.  0.  0.  0.  0.  8.  0.  4.]
 [ 0.  0.  0.  4.  0.  0.  4.  4.  8.  8.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, -0.02, -0.02, 0.0, 0.48, -0.02, 0.23, 0.14, -0.07]","[0, 0, -4, -4, 0, -4, -4, -4, 0, -12]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.5, 0.2857, 0.0]"
18,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
 [0. 0. 1. 0. 0. 0. 0. 2. 0. 1.]
 [0. 0. 0. 1. 0. 0. 1. 1. 3. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 20.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  4.  0.]
 [ 0.  0.  4.  0.  0.  0.  0.  8.  0.  4.]
 [ 0.  0.  0.  4.  0.  0.  4.  4. 12.  8.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, -0.02, -0.02, 0.0, 0.48, -0.02, 0.23, 0.2, -0.07]","[0, 0, -4, -4, 0, -4, -4, -4, 2, -12]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.5, 0.375, 0.0]"
19,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
 [0. 0. 1. 0. 0. 0. 0. 2. 0. 1.]
 [0. 0. 0. 1. 0. 0. 1. 1. 3. 3.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 20.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  4.  0.]
 [ 0.  0.  4.  0.  0.  0.  0.  8.  0.  4.]
 [ 0.  0.  0.  4.  0.  0.  4.  4. 12. 12.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, -0.02, -0.02, 0.0, 0.48, -0.02, 0.23, 0.18, -0.08]","[0, 0, -4, -4, 0, -4, -4, -4, 2, -16]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.5, 0.3333, 0.0]"
20,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 1. 0. 1. 0.]
 [0. 0. 1. 0. 0. 0. 0. 2. 0. 1.]
 [0. 0. 0. 1. 0. 0. 1. 1. 3. 3.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 20.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  4.  0.  4.  0.]
 [ 0.  0.  4.  0.  0.  0.  0.  8.  0.  4.]
 [ 0.  0.  0.  4.  0.  0.  4.  4. 12. 12.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, -0.02, -0.02, 0.0, 0.48, 0.22, 0.23, 0.18, -0.08]","[0, 0, -4, -4, 0, -4, -6, -4, 2, -16]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.5, 0.5, 0.3333, 0.0]"
21,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 1. 0. 1. 0.]
 [0. 0. 1. 0. 0. 0. 0. 2. 0. 1.]
 [0. 0. 0. 1. 0. 0. 1. 1. 3. 3.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  4.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 20.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  4.  0.  4.  0.]
 [ 0.  0.  4.  0.  0.  0.  0.  8.  0.  4.]
 [ 0.  0.  0.  4.  0.  0.  4.  4. 12. 12.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, -0.02, 0.46, 0.0, 0.48, 0.22, 0.23, 0.18, -0.08]","[0, 0, -4, -8, 0, -4, -6, -4, 2, -16]","[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.5, 0.5, 0.3333, 0.0]"
22,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 6. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 1. 0. 1. 0.]
 [0. 0. 1. 0. 0. 0. 0. 2. 0. 1.]
 [0. 0. 0. 1. 0. 0. 1. 1. 3. 3.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  4.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 24.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  4.  0.  4.  0.]
 [ 0.  0.  4.  0.  0.  0.  0.  8.  0.  4.]
 [ 0.  0.  0.  4.  0.  0.  4.  4. 12. 12.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, -0.02, 0.46, 0.0, 0.47, 0.22, 0.23, 0.18, -0.07]","[0, 0, -4, -8, 0, -6, -6, -4, 2, -16]","[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.5, 0.5, 0.3333, 0.0]"
23,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 6. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 1. 0. 1. 0.]
 [0. 0. 1. 0. 0. 0. 0. 2. 0. 1.]
 [0. 0. 0. 1. 0. 1. 1. 1. 3. 3.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  4.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 24.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  4.  0.  4.  0.]
 [ 0.  0.  4.  0.  0.  0.  0.  8.  0.  4.]
 [ 0.  0.  0.  4.  0.  4.  4.  4. 12. 12.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, -0.02, 0.47, 0.0, 0.46, 0.22, 0.23, 0.16, -0.07]","[0, 0, -4, -8, 0, -10, -6, -4, 2, -16]","[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.5, 0.5, 0.3, 0.0]"
24,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 6. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 1. 0. 1. 0.]
 [0. 0. 1. 0. 0. 0. 0. 2. 0. 1.]
 [0. 0. 0. 2. 0. 1. 1. 1. 3. 3.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  4.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 24.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  4.  0.  4.  0.]
 [ 0.  0.  4.  0.  0.  0.  0.  8.  0.  4.]
 [ 0.  0.  0.  8.  0.  4.  4.  4. 12. 12.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, -0.02, 0.45, 0.0, 0.46, 0.23, 0.23, 0.14, -0.07]","[0, 0, -4, -12, 0, -10, -6, -4, 2, -16]","[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.5, 0.5, 0.2727, 0.0]"
25,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 6. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 1. 0. 1. 0.]
 [0. 0. 1. 0. 0. 0. 0. 2. 0. 1.]
 [0. 0. 0. 2. 0. 1. 1. 1. 3. 3.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  4.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  4.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 24.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  4.  0.  4.  0.]
 [ 0.  0.  4.  0.  0.  0.  0.  8.  0.  4.]
 [ 0.  0.  0.  8.  0.  4.  4.  4. 12. 12.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, -0.02, 0.45, -0.02, 0.46, 0.23, 0.23, 0.14, -0.06]","[0, 0, -4, -12, -4, -10, -6, -4, 2, -16]","[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.5, 0.5, 0.2727, 0.0]"
26,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 6. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 1. 0. 1. 0.]
 [0. 0. 1. 0. 0. 0. 0. 2. 0. 1.]
 [0. 0. 0. 2. 0. 1. 1. 1. 3. 3.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  4.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  4.  0.  0.  0.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 24.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  4.  0.  4.  0.]
 [ 0.  0.  4.  0.  0.  0.  0.  8.  0.  4.]
 [ 0.  0.  0.  8.  0.  4.  4.  4. 12. 12.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, -0.02, 0.2, -0.02, 0.46, 0.23, 0.22, 0.14, -0.06]","[0, 0, -4, -12, -4, -10, -6, -8, 2, -16]","[0.0, 0.0, 0.0, 0.5, 0.0, 1.0, 0.5, 0.5, 0.2727, 0.0]"
27,"[[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 6. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 1. 0. 1. 0.]
 [0. 0. 1. 0. 0. 0. 0. 2. 0. 1.]
 [0. 0. 0. 2. 0. 1. 1. 1. 3. 3.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  4.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  4.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  4.  0.  0.  0.  4.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 24.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  4.  0.  4.  0.]
 [ 0.  0.  4.  0.  0.  0.  0.  8.  0.  4.]
 [ 0.  0.  0.  8.  0.  4.  4.  4. 12. 12.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, -0.01, 0.21, -0.01, 0.46, 0.23, 0.22, 0.13, -0.06]","[0, 0, -4, -12, -4, -10, -6, -8, -2, -16]","[0.0, 0.0, 0.0, 0.5, 0.0, 1.0, 0.5, 0.5, 0.2727, 0.0]"
