iteration,cm,cm_ratings,reputations,rating_scores,accuracies
11,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 4. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [1. 0. 0. 1. 0. 0. 0. 0. 3. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 16.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  4.  0.  0.]
 [ 4.  0.  0.  4.  0.  0.  0.  0. 12.  4.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[-0.04, 0.0, 0.0, -0.04, 0.0, 0.46, 0.0, 0.5, 0.27, -0.04]","[-4, 0, 0, -4, 0, -4, 0, 0, 2, -4]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.5, 0.0]"
12,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 4. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 1. 0. 0.]
 [1. 0. 0. 1. 0. 0. 0. 0. 3. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 16.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  4.  0.  0.  0.  4.  0.  0.]
 [ 4.  0.  0.  4.  0.  0.  0.  0. 12.  4.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[-0.03, 0.0, 0.0, -0.05, 0.0, 0.47, 0.0, 0.25, 0.27, -0.03]","[-4, 0, 0, -6, 0, -4, 0, 0, 2, -4]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.5, 0.5, 0.0]"
13,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 1. 0. 0.]
 [1. 0. 0. 1. 0. 0. 0. 0. 3. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 20.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  4.  0.  0.  0.  4.  0.  0.]
 [ 4.  0.  0.  4.  0.  0.  0.  0. 12.  4.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[-0.03, 0.0, 0.0, -0.05, 0.0, 0.47, 0.0, 0.25, 0.27, -0.03]","[-4, 0, 0, -6, 0, -4, 0, 0, 2, -4]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.5, 0.5, 0.0]"
14,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 1. 0. 0.]
 [1. 0. 0. 1. 0. 0. 0. 1. 3. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 20.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  4.  0.  0.  0.  4.  0.  0.]
 [ 4.  0.  0.  4.  0.  0.  0.  4. 12.  4.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[-0.03, 0.0, 0.0, -0.04, 0.0, 0.47, 0.0, 0.22, 0.23, -0.03]","[-4, 0, 0, -6, 0, -4, 0, -4, 2, -4]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.5, 0.4286, 0.0]"
15,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 1. 1. 0.]
 [1. 0. 0. 1. 0. 0. 0. 1. 3. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 20.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  4.  0.  0.  0.  4.  4.  0.]
 [ 4.  0.  0.  4.  0.  0.  0.  4. 12.  4.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[-0.03, 0.0, 0.0, -0.04, 0.0, 0.47, 0.0, 0.14, 0.21, -0.03]","[-4, 0, 0, -6, 0, -4, 0, -4, 0, -4]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.3333, 0.4286, 0.0]"
16,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 1. 0. 0. 0. 1. 1. 0.]
 [1. 0. 0. 1. 0. 0. 0. 1. 3. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 20.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  4.  4.  0.  0.  0.  4.  4.  0.]
 [ 4.  0.  0.  4.  0.  0.  0.  4. 12.  4.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[-0.03, 0.0, -0.01, -0.04, 0.0, 0.47, 0.0, 0.1, 0.21, -0.03]","[-4, 0, -2, -6, 0, -4, 0, -4, 0, -4]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.25, 0.4286, 0.0]"
17,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
 [0. 0. 1. 1. 0. 0. 0. 1. 1. 0.]
 [1. 0. 0. 1. 0. 0. 0. 1. 3. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 20.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  4.  0.  0.  0.]
 [ 0.  0.  4.  4.  0.  0.  0.  4.  4.  0.]
 [ 4.  0.  0.  4.  0.  0.  0.  4. 12.  4.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[-0.02, 0.0, -0.01, -0.04, 0.0, 0.48, 0.51, 0.1, 0.21, -0.02]","[-4, 0, -2, -6, 0, -4, 2, -4, 0, -4]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.25, 0.4286, 0.0]"
18,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
 [0. 0. 1. 1. 0. 0. 0. 1. 1. 0.]
 [1. 0. 0. 1. 0. 0. 0. 1. 4. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 20.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  4.  0.  0.  0.]
 [ 0.  0.  4.  4.  0.  0.  0.  4.  4.  0.]
 [ 4.  0.  0.  4.  0.  0.  0.  4. 16.  4.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[-0.02, 0.0, -0.01, -0.03, 0.0, 0.48, 0.51, 0.1, 0.26, -0.02]","[-4, 0, -2, -6, 0, -4, 2, -4, 2, -4]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.25, 0.5, 0.0]"
19,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
 [0. 0. 1. 1. 0. 0. 0. 1. 1. 0.]
 [1. 0. 0. 2. 0. 0. 0. 1. 4. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 20.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  4.  0.  0.  0.]
 [ 0.  0.  4.  4.  0.  0.  0.  4.  4.  0.]
 [ 4.  0.  0.  8.  0.  0.  0.  4. 16.  4.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[-0.02, 0.0, -0.01, -0.05, 0.0, 0.48, 0.51, 0.1, 0.23, -0.02]","[-4, 0, -2, -10, 0, -4, 2, -4, 2, -4]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.25, 0.4444, 0.0]"
20,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 2. 0. 0. 0.]
 [0. 0. 1. 1. 0. 0. 0. 1. 1. 0.]
 [1. 0. 0. 2. 0. 0. 0. 1. 4. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 20.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  8.  0.  0.  0.]
 [ 0.  0.  4.  4.  0.  0.  0.  4.  4.  0.]
 [ 4.  0.  0.  8.  0.  0.  0.  4. 16.  4.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[-0.02, 0.0, -0.01, -0.05, 0.0, 0.48, 0.5, 0.1, 0.23, -0.02]","[-4, 0, -2, -10, 0, -4, 0, -4, 2, -4]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.25, 0.4444, 0.0]"
21,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 5. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 2. 0. 0. 0.]
 [0. 0. 1. 1. 0. 0. 0. 1. 1. 0.]
 [1. 0. 0. 2. 0. 0. 0. 1. 4. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  4.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 20.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  8.  0.  0.  0.]
 [ 0.  0.  4.  4.  0.  0.  0.  4.  4.  0.]
 [ 4.  0.  0.  8.  0.  0.  0.  4. 16.  4.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[-0.02, 0.0, -0.01, -0.05, 0.0, 0.46, 0.5, 0.11, 0.23, -0.02]","[-4, 0, -2, -10, 0, -8, 0, -4, 2, -4]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.25, 0.4444, 0.0]"
22,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 6. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 2. 0. 0. 0.]
 [0. 0. 1. 1. 0. 0. 0. 1. 1. 0.]
 [1. 0. 0. 2. 0. 0. 0. 1. 4. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  4.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 24.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  8.  0.  0.  0.]
 [ 0.  0.  4.  4.  0.  0.  0.  4.  4.  0.]
 [ 4.  0.  0.  8.  0.  0.  0.  4. 16.  4.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[-0.02, 0.0, -0.01, -0.05, 0.0, 0.45, 0.5, 0.11, 0.23, -0.02]","[-4, 0, -2, -10, 0, -10, 0, -4, 2, -4]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.25, 0.4444, 0.0]"
23,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 6. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 2. 0. 0. 0.]
 [0. 0. 1. 1. 0. 0. 0. 1. 1. 0.]
 [2. 0. 0. 2. 0. 0. 0. 1. 4. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  4.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 24.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  8.  0.  0.  0.]
 [ 0.  0.  4.  4.  0.  0.  0.  4.  4.  0.]
 [ 8.  0.  0.  8.  0.  0.  0.  4. 16.  4.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[-0.03, 0.0, -0.01, -0.04, 0.0, 0.46, 0.5, 0.11, 0.21, -0.02]","[-8, 0, -2, -10, 0, -10, 0, -4, 2, -4]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.25, 0.4, 0.0]"
24,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 6. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 2. 0. 0. 0.]
 [0. 0. 1. 1. 0. 0. 0. 1. 1. 0.]
 [2. 0. 0. 2. 0. 0. 0. 1. 5. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  4.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 24.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  8.  0.  0.  0.]
 [ 0.  0.  4.  4.  0.  0.  0.  4.  4.  0.]
 [ 8.  0.  0.  8.  0.  0.  0.  4. 20.  4.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[-0.03, 0.0, -0.01, -0.04, 0.0, 0.46, 0.5, 0.11, 0.24, -0.02]","[-8, 0, -2, -10, 0, -10, 0, -4, 4, -4]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.25, 0.4545, 0.0]"
25,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 6. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 2. 0. 0. 0.]
 [0. 0. 1. 1. 0. 0. 0. 1. 1. 0.]
 [2. 0. 0. 2. 0. 0. 0. 1. 5. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  4.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  4.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 24.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  8.  0.  0.  0.]
 [ 0.  0.  4.  4.  0.  0.  0.  4.  4.  0.]
 [ 8.  0.  0.  8.  0.  0.  0.  4. 20.  4.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[-0.03, 0.0, 0.5, -0.04, 0.0, 0.46, 0.5, 0.11, 0.24, -0.02]","[-8, 0, 0, -10, 0, -10, 0, -4, 4, -4]","[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.25, 0.4545, 0.0]"
26,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 1. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 6. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 2. 0. 0. 0.]
 [0. 0. 1. 1. 0. 0. 0. 1. 1. 0.]
 [2. 0. 0. 2. 0. 0. 0. 1. 5. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  4.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  4.  0.  4.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 24.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  8.  0.  0.  0.]
 [ 0.  0.  4.  4.  0.  0.  0.  4.  4.  0.]
 [ 8.  0.  0.  8.  0.  0.  0.  4. 20.  4.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[-0.03, 0.0, 0.5, 0.21, 0.0, 0.46, 0.5, 0.11, 0.24, -0.02]","[-8, 0, 0, -10, 0, -10, 0, -4, 4, -4]","[0.0, 0.0, 1.0, 0.5, 0.0, 1.0, 1.0, 0.25, 0.4545, 0.0]"
27,"[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 1. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 6. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 2. 0. 0. 0.]
 [0. 0. 1. 1. 0. 0. 0. 1. 1. 0.]
 [2. 0. 0. 2. 0. 0. 0. 1. 5. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[[ 0.  4.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  4.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  4.  0.  4.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. 24.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  8.  0.  0.  0.]
 [ 0.  0.  4.  4.  0.  0.  0.  4.  4.  0.]
 [ 8.  0.  0.  8.  0.  0.  0.  4. 20.  4.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[-0.03, -0.01, 0.5, 0.21, 0.0, 0.46, 0.5, 0.11, 0.24, -0.01]","[-8, -4, 0, -10, 0, -10, 0, -4, 4, -4]","[0.0, 0.0, 1.0, 0.5, 0.0, 1.0, 1.0, 0.25, 0.4545, 0.0]"
