iteration,cm,cm_ratings,reputations,rating_scores,accuracies
754,"[[34. 15. 23.  2. 30.  2.  2. 20.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 36. 11. 13.  7. 22. 15. 18.  5.]
 [ 0.  3.  0. 61.  0.  3.  4.  1.  9.  2.]
 [ 3.  0.  7.  1. 18.  4.  2.  6.  5.  3.]
 [ 0.  1. 10. 13.  0.  4.  2.  4.  2.  8.]
 [ 5.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 79.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 46.  4.]
 [ 4.  5.  3. 13.  5. 10.  3.  0.  4. 32.]]","[[136.  60.  92.   8. 120.   8.   8.  80.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 144.  44.  52.  28.  88.  60.  72.  20.]
 [  0.  12.   0. 244.   0.  12.  16.   4.  36.   8.]
 [ 12.   0.  28.   4.  72.  16.   8.  24.  20.  12.]
 [  0.   4.  40.  52.   0.  16.   8.  16.   8.  32.]
 [ 20.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 316.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 184.  16.]
 [ 16.  20.  12.  52.  20.  40.  12.   0.  16. 128.]]","[0.1, 0.21, 0.09, 0.34, 0.15, 0.03, 0.23, 0.46, 0.3, 0.18]","[-124, -128, -214, -230, -238, -98, -150, -294, -90, -150]","[0.2313, 0.4615, 0.2432, 0.7349, 0.3673, 0.0909, 0.5, 1.0, 0.6301, 0.4051]"
755,"[[35. 15. 23.  2. 30.  2.  2. 20.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 36. 11. 13.  7. 22. 15. 18.  5.]
 [ 0.  3.  0. 61.  0.  3.  4.  1.  9.  2.]
 [ 3.  0.  7.  1. 18.  4.  2.  6.  5.  3.]
 [ 0.  1. 10. 13.  0.  4.  2.  4.  2.  8.]
 [ 5.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 79.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 46.  4.]
 [ 4.  5.  3. 13.  5. 10.  3.  0.  4. 32.]]","[[140.  60.  92.   8. 120.   8.   8.  80.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 144.  44.  52.  28.  88.  60.  72.  20.]
 [  0.  12.   0. 244.   0.  12.  16.   4.  36.   8.]
 [ 12.   0.  28.   4.  72.  16.   8.  24.  20.  12.]
 [  0.   4.  40.  52.   0.  16.   8.  16.   8.  32.]
 [ 20.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 316.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 184.  16.]
 [ 16.  20.  12.  52.  20.  40.  12.   0.  16. 128.]]","[0.1, 0.21, 0.09, 0.34, 0.15, 0.03, 0.23, 0.46, 0.3, 0.18]","[-128, -128, -214, -230, -238, -98, -150, -294, -90, -150]","[0.2365, 0.4615, 0.2432, 0.7349, 0.3673, 0.0909, 0.5, 1.0, 0.6301, 0.4051]"
756,"[[35. 15. 23.  2. 30.  2.  2. 20.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 36. 11. 13.  7. 22. 15. 18.  5.]
 [ 0.  4.  0. 61.  0.  3.  4.  1.  9.  2.]
 [ 3.  0.  7.  1. 18.  4.  2.  6.  5.  3.]
 [ 0.  1. 10. 13.  0.  4.  2.  4.  2.  8.]
 [ 5.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 79.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 46.  4.]
 [ 4.  5.  3. 13.  5. 10.  3.  0.  4. 32.]]","[[140.  60.  92.   8. 120.   8.   8.  80.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 144.  44.  52.  28.  88.  60.  72.  20.]
 [  0.  16.   0. 244.   0.  12.  16.   4.  36.   8.]
 [ 12.   0.  28.   4.  72.  16.   8.  24.  20.  12.]
 [  0.   4.  40.  52.   0.  16.   8.  16.   8.  32.]
 [ 20.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 316.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 184.  16.]
 [ 16.  20.  12.  52.  20.  40.  12.   0.  16. 128.]]","[0.1, 0.21, 0.09, 0.33, 0.15, 0.03, 0.23, 0.46, 0.3, 0.18]","[-128, -128, -214, -230, -238, -98, -150, -294, -90, -150]","[0.2365, 0.4615, 0.2432, 0.7262, 0.3673, 0.0909, 0.5, 1.0, 0.6301, 0.4051]"
757,"[[35. 15. 23.  2. 30.  2.  2. 20.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 36. 11. 13.  7. 22. 15. 18.  5.]
 [ 0.  4.  0. 61.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  7.  1. 18.  4.  2.  6.  5.  3.]
 [ 0.  1. 10. 13.  0.  4.  2.  4.  2.  8.]
 [ 5.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 79.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 46.  4.]
 [ 4.  5.  3. 13.  5. 10.  3.  0.  4. 32.]]","[[140.  60.  92.   8. 120.   8.   8.  80.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 144.  44.  52.  28.  88.  60.  72.  20.]
 [  0.  16.   0. 244.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  28.   4.  72.  16.   8.  24.  20.  12.]
 [  0.   4.  40.  52.   0.  16.   8.  16.   8.  32.]
 [ 20.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 316.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 184.  16.]
 [ 16.  20.  12.  52.  20.  40.  12.   0.  16. 128.]]","[0.1, 0.21, 0.09, 0.33, 0.15, 0.03, 0.23, 0.46, 0.3, 0.18]","[-128, -128, -214, -230, -238, -98, -150, -294, -90, -154]","[0.2365, 0.4615, 0.2432, 0.7176, 0.3673, 0.0909, 0.5, 1.0, 0.6301, 0.4051]"
758,"[[35. 15. 23.  2. 30.  2.  2. 20.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 36. 11. 13.  7. 22. 15. 18.  5.]
 [ 0.  4.  0. 61.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  7.  1. 18.  4.  2.  6.  5.  3.]
 [ 0.  1. 10. 13.  0.  4.  2.  4.  2.  8.]
 [ 5.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 79.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 46.  4.]
 [ 4.  6.  3. 13.  5. 10.  3.  0.  4. 32.]]","[[140.  60.  92.   8. 120.   8.   8.  80.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 144.  44.  52.  28.  88.  60.  72.  20.]
 [  0.  16.   0. 244.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  28.   4.  72.  16.   8.  24.  20.  12.]
 [  0.   4.  40.  52.   0.  16.   8.  16.   8.  32.]
 [ 20.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 316.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 184.  16.]
 [ 16.  24.  12.  52.  20.  40.  12.   0.  16. 128.]]","[0.1, 0.21, 0.09, 0.33, 0.15, 0.03, 0.23, 0.46, 0.3, 0.18]","[-128, -128, -214, -230, -238, -98, -150, -294, -90, -154]","[0.2365, 0.4615, 0.2432, 0.7176, 0.3673, 0.0909, 0.5, 1.0, 0.6301, 0.4]"
759,"[[35. 16. 23.  2. 30.  2.  2. 20.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 36. 11. 13.  7. 22. 15. 18.  5.]
 [ 0.  4.  0. 61.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  7.  1. 18.  4.  2.  6.  5.  3.]
 [ 0.  1. 10. 13.  0.  4.  2.  4.  2.  8.]
 [ 5.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 79.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 46.  4.]
 [ 4.  6.  3. 13.  5. 10.  3.  0.  4. 32.]]","[[140.  64.  92.   8. 120.   8.   8.  80.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 144.  44.  52.  28.  88.  60.  72.  20.]
 [  0.  16.   0. 244.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  28.   4.  72.  16.   8.  24.  20.  12.]
 [  0.   4.  40.  52.   0.  16.   8.  16.   8.  32.]
 [ 20.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 316.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 184.  16.]
 [ 16.  24.  12.  52.  20.  40.  12.   0.  16. 128.]]","[0.1, 0.21, 0.09, 0.33, 0.15, 0.03, 0.23, 0.46, 0.3, 0.18]","[-128, -132, -214, -230, -238, -98, -150, -294, -90, -154]","[0.2349, 0.4615, 0.2432, 0.7176, 0.3673, 0.0909, 0.5, 1.0, 0.6301, 0.4]"
760,"[[35. 16. 23.  2. 30.  2.  2. 20.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 37. 11. 13.  7. 22. 15. 18.  5.]
 [ 0.  4.  0. 61.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  7.  1. 18.  4.  2.  6.  5.  3.]
 [ 0.  1. 10. 13.  0.  4.  2.  4.  2.  8.]
 [ 5.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 79.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 46.  4.]
 [ 4.  6.  3. 13.  5. 10.  3.  0.  4. 32.]]","[[140.  64.  92.   8. 120.   8.   8.  80.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 148.  44.  52.  28.  88.  60.  72.  20.]
 [  0.  16.   0. 244.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  28.   4.  72.  16.   8.  24.  20.  12.]
 [  0.   4.  40.  52.   0.  16.   8.  16.   8.  32.]
 [ 20.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 316.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 184.  16.]
 [ 16.  24.  12.  52.  20.  40.  12.   0.  16. 128.]]","[0.1, 0.21, 0.1, 0.33, 0.15, 0.03, 0.23, 0.46, 0.3, 0.18]","[-128, -132, -214, -230, -238, -98, -150, -294, -90, -154]","[0.2349, 0.4615, 0.2483, 0.7176, 0.3673, 0.0909, 0.5, 1.0, 0.6301, 0.4]"
761,"[[35. 16. 23.  2. 30.  2.  2. 20.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 37. 11. 13.  7. 22. 15. 18.  5.]
 [ 0.  4.  0. 61.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  7.  1. 18.  4.  2.  6.  5.  3.]
 [ 0.  1. 10. 13.  0.  4.  2.  4.  2.  8.]
 [ 6.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 79.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 46.  4.]
 [ 4.  6.  3. 13.  5. 10.  3.  0.  4. 32.]]","[[140.  64.  92.   8. 120.   8.   8.  80.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 148.  44.  52.  28.  88.  60.  72.  20.]
 [  0.  16.   0. 244.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  28.   4.  72.  16.   8.  24.  20.  12.]
 [  0.   4.  40.  52.   0.  16.   8.  16.   8.  32.]
 [ 24.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 316.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 184.  16.]
 [ 16.  24.  12.  52.  20.  40.  12.   0.  16. 128.]]","[0.1, 0.21, 0.1, 0.33, 0.15, 0.03, 0.22, 0.46, 0.3, 0.18]","[-132, -132, -214, -230, -238, -98, -150, -294, -90, -154]","[0.2349, 0.4615, 0.2483, 0.7176, 0.3673, 0.0909, 0.4815, 1.0, 0.6301, 0.4]"
762,"[[35. 16. 23.  2. 30.  2.  2. 20.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 37. 11. 13.  7. 22. 15. 18.  5.]
 [ 0.  4.  0. 61.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  7.  1. 18.  4.  2.  6.  5.  3.]
 [ 0.  1. 10. 13.  0.  5.  2.  4.  2.  8.]
 [ 6.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 79.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 46.  4.]
 [ 4.  6.  3. 13.  5. 10.  3.  0.  4. 32.]]","[[140.  64.  92.   8. 120.   8.   8.  80.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 148.  44.  52.  28.  88.  60.  72.  20.]
 [  0.  16.   0. 244.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  28.   4.  72.  16.   8.  24.  20.  12.]
 [  0.   4.  40.  52.   0.  20.   8.  16.   8.  32.]
 [ 24.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 316.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 184.  16.]
 [ 16.  24.  12.  52.  20.  40.  12.   0.  16. 128.]]","[0.1, 0.21, 0.1, 0.33, 0.15, 0.04, 0.22, 0.46, 0.3, 0.18]","[-132, -132, -214, -230, -238, -98, -150, -294, -90, -154]","[0.2349, 0.4615, 0.2483, 0.7176, 0.3673, 0.1111, 0.4815, 1.0, 0.6301, 0.4]"
763,"[[35. 16. 23.  2. 30.  2.  2. 20.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 37. 11. 13.  7. 22. 15. 18.  5.]
 [ 0.  4.  0. 62.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  7.  1. 18.  4.  2.  6.  5.  3.]
 [ 0.  1. 10. 13.  0.  5.  2.  4.  2.  8.]
 [ 6.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 79.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 46.  4.]
 [ 4.  6.  3. 13.  5. 10.  3.  0.  4. 32.]]","[[140.  64.  92.   8. 120.   8.   8.  80.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 148.  44.  52.  28.  88.  60.  72.  20.]
 [  0.  16.   0. 248.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  28.   4.  72.  16.   8.  24.  20.  12.]
 [  0.   4.  40.  52.   0.  20.   8.  16.   8.  32.]
 [ 24.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 316.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 184.  16.]
 [ 16.  24.  12.  52.  20.  40.  12.   0.  16. 128.]]","[0.1, 0.21, 0.1, 0.33, 0.15, 0.04, 0.22, 0.46, 0.3, 0.18]","[-132, -132, -214, -232, -238, -98, -150, -294, -90, -154]","[0.2349, 0.4615, 0.2483, 0.7209, 0.3673, 0.1111, 0.4815, 1.0, 0.6301, 0.4]"
764,"[[35. 16. 23.  2. 30.  2.  2. 20.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 37. 11. 13.  7. 22. 15. 18.  5.]
 [ 0.  4.  0. 62.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  7.  1. 18.  4.  2.  6.  5.  3.]
 [ 0.  1. 10. 13.  0.  5.  2.  4.  2.  8.]
 [ 6.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 79.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 46.  4.]
 [ 4.  6.  3. 13.  5. 10.  3.  0.  4. 33.]]","[[140.  64.  92.   8. 120.   8.   8.  80.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 148.  44.  52.  28.  88.  60.  72.  20.]
 [  0.  16.   0. 248.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  28.   4.  72.  16.   8.  24.  20.  12.]
 [  0.   4.  40.  52.   0.  20.   8.  16.   8.  32.]
 [ 24.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 316.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 184.  16.]
 [ 16.  24.  12.  52.  20.  40.  12.   0.  16. 132.]]","[0.1, 0.21, 0.1, 0.33, 0.15, 0.04, 0.22, 0.46, 0.3, 0.18]","[-132, -132, -214, -232, -238, -98, -150, -294, -90, -154]","[0.2349, 0.4615, 0.2483, 0.7209, 0.3673, 0.1111, 0.4815, 1.0, 0.6301, 0.4074]"
765,"[[35. 16. 23.  2. 30.  2.  2. 20.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 37. 11. 13.  7. 23. 15. 18.  5.]
 [ 0.  4.  0. 62.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  7.  1. 18.  4.  2.  6.  5.  3.]
 [ 0.  1. 10. 13.  0.  5.  2.  4.  2.  8.]
 [ 6.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 79.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 46.  4.]
 [ 4.  6.  3. 13.  5. 10.  3.  0.  4. 33.]]","[[140.  64.  92.   8. 120.   8.   8.  80.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 148.  44.  52.  28.  92.  60.  72.  20.]
 [  0.  16.   0. 248.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  28.   4.  72.  16.   8.  24.  20.  12.]
 [  0.   4.  40.  52.   0.  20.   8.  16.   8.  32.]
 [ 24.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 316.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 184.  16.]
 [ 16.  24.  12.  52.  20.  40.  12.   0.  16. 132.]]","[0.1, 0.21, 0.1, 0.33, 0.15, 0.04, 0.22, 0.46, 0.3, 0.18]","[-132, -132, -214, -232, -238, -98, -154, -294, -90, -154]","[0.2349, 0.4615, 0.2467, 0.7209, 0.3673, 0.1111, 0.4815, 1.0, 0.6301, 0.4074]"
766,"[[35. 17. 23.  2. 30.  2.  2. 20.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 37. 11. 13.  7. 23. 15. 18.  5.]
 [ 0.  4.  0. 62.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  7.  1. 18.  4.  2.  6.  5.  3.]
 [ 0.  1. 10. 13.  0.  5.  2.  4.  2.  8.]
 [ 6.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 79.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 46.  4.]
 [ 4.  6.  3. 13.  5. 10.  3.  0.  4. 33.]]","[[140.  68.  92.   8. 120.   8.   8.  80.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 148.  44.  52.  28.  92.  60.  72.  20.]
 [  0.  16.   0. 248.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  28.   4.  72.  16.   8.  24.  20.  12.]
 [  0.   4.  40.  52.   0.  20.   8.  16.   8.  32.]
 [ 24.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 316.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 184.  16.]
 [ 16.  24.  12.  52.  20.  40.  12.   0.  16. 132.]]","[0.1, 0.21, 0.1, 0.33, 0.15, 0.04, 0.22, 0.46, 0.3, 0.18]","[-132, -136, -214, -232, -238, -98, -154, -294, -90, -154]","[0.2333, 0.4615, 0.2467, 0.7209, 0.3673, 0.1111, 0.4815, 1.0, 0.6301, 0.4074]"
767,"[[35. 17. 23.  2. 30.  2.  2. 20.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 37. 11. 13.  7. 23. 15. 18.  5.]
 [ 0.  4.  0. 62.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  7.  1. 18.  4.  2.  6.  5.  3.]
 [ 0.  1. 10. 13.  0.  5.  2.  4.  2.  8.]
 [ 6.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 80.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 46.  4.]
 [ 4.  6.  3. 13.  5. 10.  3.  0.  4. 33.]]","[[140.  68.  92.   8. 120.   8.   8.  80.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 148.  44.  52.  28.  92.  60.  72.  20.]
 [  0.  16.   0. 248.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  28.   4.  72.  16.   8.  24.  20.  12.]
 [  0.   4.  40.  52.   0.  20.   8.  16.   8.  32.]
 [ 24.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 320.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 184.  16.]
 [ 16.  24.  12.  52.  20.  40.  12.   0.  16. 132.]]","[0.1, 0.21, 0.1, 0.33, 0.15, 0.04, 0.22, 0.46, 0.3, 0.18]","[-132, -136, -214, -232, -238, -98, -154, -298, -90, -154]","[0.2333, 0.4615, 0.2467, 0.7209, 0.3673, 0.1111, 0.4815, 1.0, 0.6301, 0.4074]"
768,"[[35. 17. 23.  2. 30.  2.  2. 20.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 37. 11. 13.  7. 23. 15. 18.  5.]
 [ 0.  4.  0. 63.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  7.  1. 18.  4.  2.  6.  5.  3.]
 [ 0.  1. 10. 13.  0.  5.  2.  4.  2.  8.]
 [ 6.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 80.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 46.  4.]
 [ 4.  6.  3. 13.  5. 10.  3.  0.  4. 33.]]","[[140.  68.  92.   8. 120.   8.   8.  80.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 148.  44.  52.  28.  92.  60.  72.  20.]
 [  0.  16.   0. 252.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  28.   4.  72.  16.   8.  24.  20.  12.]
 [  0.   4.  40.  52.   0.  20.   8.  16.   8.  32.]
 [ 24.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 320.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 184.  16.]
 [ 16.  24.  12.  52.  20.  40.  12.   0.  16. 132.]]","[0.1, 0.21, 0.1, 0.33, 0.15, 0.04, 0.22, 0.46, 0.3, 0.18]","[-132, -136, -214, -232, -238, -98, -154, -298, -90, -154]","[0.2333, 0.4615, 0.2467, 0.7241, 0.3673, 0.1111, 0.4815, 1.0, 0.6301, 0.4074]"
769,"[[36. 17. 23.  2. 30.  2.  2. 20.  6. 13.]
 [ 2. 12.  2.  1.  4.  1.  0.  3.  0.  1.]
 [10. 11. 37. 11. 13.  7. 23. 15. 18.  5.]
 [ 0.  4.  0. 63.  0.  3.  4.  1.  9.  3.]
 [ 3.  0.  7.  1. 18.  4.  2.  6.  5.  3.]
 [ 0.  1. 10. 13.  0.  5.  2.  4.  2.  8.]
 [ 6.  0.  0.  0.  4.  0. 13.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0. 80.  0.  0.]
 [ 0.  1.  4.  3.  8.  0.  6.  1. 46.  4.]
 [ 4.  6.  3. 13.  5. 10.  3.  0.  4. 33.]]","[[144.  68.  92.   8. 120.   8.   8.  80.  24.  52.]
 [  8.  48.   8.   4.  16.   4.   0.  12.   0.   4.]
 [ 40.  44. 148.  44.  52.  28.  92.  60.  72.  20.]
 [  0.  16.   0. 252.   0.  12.  16.   4.  36.  12.]
 [ 12.   0.  28.   4.  72.  16.   8.  24.  20.  12.]
 [  0.   4.  40.  52.   0.  20.   8.  16.   8.  32.]
 [ 24.   0.   0.   0.  16.   0.  52.  12.   0.   4.]
 [  0.   0.   0.   0.   0.   0.   0. 320.   0.   0.]
 [  0.   4.  16.  12.  32.   0.  24.   4. 184.  16.]
 [ 16.  24.  12.  52.  20.  40.  12.   0.  16. 132.]]","[0.1, 0.21, 0.1, 0.33, 0.15, 0.04, 0.22, 0.46, 0.3, 0.18]","[-132, -136, -214, -232, -238, -98, -154, -298, -90, -154]","[0.2384, 0.4615, 0.2467, 0.7241, 0.3673, 0.1111, 0.4815, 1.0, 0.6301, 0.4074]"
